z_m,T_K,u_m_per_s,rho_kg_per_m3,X_C2H4,X_O2,X_N2,X_H2O,X_CO,X_CO2,X_H2,X_OH,X_H,X_O,X_C2H2,X_CH4,X_C3H3,X_C4H2,X_C4H4,X_C6H6,X_C6H5,X_C7H8,X_C10H8,X_C10H7,X_C12H8,X_C14H10,X_C16H10,X_C18H10
0.002375,685.2444550302577,0.04836042390815686,0.4618644881454453,0.5714147737207479,1.1468910118158819e-07,0.20710150830527432,0.12278709818008698,0.029275269852351873,0.01908779246544057,0.030977532715726144,2.166801023017307e-14,7.393953216541019e-13,4.368697404829221e-18,0.01631672176862465,0.0013623923596099942,8.710140752653668e-08,0.0006235293874616002,8.014856013398534e-05,0.00022036976591558211,3.4117512977930244e-13,7.778009193734027e-06,1.2944246882334671e-05,2.4778629732248404e-13,1.0619236504072493e-05,3.5350593657628604e-06,3.3931246194607777e-06,8.012881148776506e-06
0.0025,727.0539888716404,0.04470754890852634,0.4354510091101033,0.539734263041697,1.305661010765303e-07,0.22922782791826554,0.12328216290321664,0.03238636586861037,0.021551766342369084,0.032133602614306644,5.2101731470137905e-14,1.998812543530139e-12,8.878609060523187e-18,0.01821153267137738,0.001496913997847286,1.0424931679247496e-07,0.0007278795426908272,9.49333069981917e-05,0.0002651940176914961,5.993098128693717e-13,9.538132291971849e-06,1.637628112727652e-05,2.5829624568804674e-13,1.3670813728807578e-05,4.66906353517437e-06,4.556679028258314e-06,1.0771221614220001e-05
0.0025625,748.4982095162865,0.0426435262611185,0.42306403020407013,0.5237088394163131,1.3926181926934298e-07,0.24042750993783052,0.12352519016618078,0.03395957167967923,0.022810030739624374,0.03270049387952732,8.413708263601771e-14,3.3475566534193005e-12,1.2162360194073684e-17,0.019171620362999825,0.0015646139710393744,1.146058766764693e-07,0.0007821323077737443,0.00010268926514741061,0.000288916755370859,7.926645837547514e-13,1.0480346033511094e-05,1.82501298071337e-05,2.9376460107461357e-13,1.53559362461386e-05,5.305786005147992e-06,5.217297816032063e-06,1.2337305984765205e-05
0.002625,770.2905361306704,0.04041953363051974,0.4111915137558299,0.5075997126565339,1.4851908749852651e-07,0.2516901856499315,0.12376478920207733,0.035540615515806506,0.024082008247296546,0.033259798170246796,1.3414980564818006e-13,5.660178628277998e-12,1.6172006440443893e-17,0.02013748727117668,0.001632451289497307,1.264891692571957e-07,0.0008375684724769685,0.00011065778675476052,0.0003134191576945809,1.0431820083016425e-12,1.146025632232366e-05,2.02228356042478e-05,3.6276223741346884e-13,1.7142472931395983e-05,5.987809855952984e-06,5.929863856517409e-06,1.4026295809000619e-05
0.00275,814.8578953318547,0.03548797556891242,0.38891023459778185,0.4752450699884785,1.6889113765180908e-07,0.27432373112626834,0.12423293810040692,0.03871497705762215,0.026655611617546135,0.034355429901636855,3.078182913571927e-13,1.6772712839686668e-11,2.6794423389106346e-17,0.0220788876615655,0.0017681081327572104,1.5608627309314255e-07,0.0009513122338992134,0.0001271253111937131,0.00036440171076161643,1.776112156461265e-12,1.3517247722336443e-05,2.4430394070318225e-05,6.636220191805787e-13,2.0987948419207157e-05,7.475330881375082e-06,7.498087564837915e-06,1.7741700513968154e-05
0.002875,860.5312780760272,0.02990188945883253,0.36849076162347166,0.44295953647382413,1.9236517118869112e-07,0.2969251209829146,0.12468466562455073,0.041881252888139965,0.029243418770998356,0.03541983544456523,6.371168922351267e-13,5.3739392349685704e-11,4.428958970698717e-17,0.024016607850959194,0.001902813166212967,1.987211308169439e-07,0.001067355242781567,0.00014405279931466083,0.00041717365800139996,3.0162364691549185e-12,1.5665000041874954e-05,2.8899836851536092e-05,1.4429182992929762e-12,2.5112687102030152e-05,9.092446996278742e-06,9.219702365123438e-06,2.1814930983235285e-05
0.003,907.1427724004512,0.023661799109498,0.3497839647362457,0.4109776758284893,2.1970677795053485e-07,0.3193289056057771,0.12511900334335058,0.04501666496953486,0.031821437809880886,0.0364528429835314,1.3046581832082966e-12,1.8358847595203726e-10,7.96929361032112e-17,0.02593535888743401,0.002035717013343485,2.6350648602404993e-07,0.0011842152548601187,0.00016119471476343827,0.00047088161516066035,5.3754261919392555e-12,1.7863278435585892e-05,3.353845968175786e-05,3.5485329828375974e-12,2.9426509962982073e-05,1.0799843332592268e-05,1.105263801961182e-05,2.614206330353106e-05
0.0030625,930.7358338970197,0.02029787250961118,0.341031593090057,0.39517708254980866,2.3519024628786465e-07,0.3304028022293173,0.12532939268782406,0.04656541157888759,0.03309886397790159,0.03695755267536611,1.904620883122251e-12,3.4384619939815066e-10,1.118364512324137e-16,0.02688272343009193,0.002101221348028724,3.1019289712536016e-07,0.0012424559056682816,0.00016976095606886188,0.0004977853057539883,7.480183976649296e-12,1.896655689189632e-05,3.5886539440783026e-05,5.846522132976375e-12,3.162006922636641e-05,1.1671439529905783e-05,1.1993958619659163e-05,2.8358596652466375e-05
0.003125,954.5047816632314,0.01677377400477236,0.3326520502408911,0.3795275366008299,2.520052227639341e-07,0.34137420439706745,0.12553530195417337,0.04809919748982533,0.034366013395738124,0.03745447835729359,2.8261261555277326e-12,6.416403786183802e-10,1.6154411345325733e-16,0.027820568460188832,0.0021660111455497548,3.69348653351111e-07,0.00130040639304425,0.00017829481615844796,0.0005246171022094174,1.0776830647871866e-11,2.0067271674471903e-05,3.8241210712305706e-05,9.723835862329861e-12,3.3825535311130406e-05,1.2548833976566771e-05,1.294547582662201e-05,3.059422234680782e-05
0.0031875,978.427788972301,0.01309125342419139,0.3246291563190185,0.3640500430811417,2.7029162108910466e-07,0.352228237378321,0.12573674243168664,0.04961601126231493,0.0356206578500216,0.03794367542226088,4.267276075616877e-12,1.1861445000076719e-09,2.4084132129789026e-16,0.028747600303001268,0.0022300146124208313,4.4486791655521914e-07,0.0013579253018558709,0.0001867700391197626,0.0005512817989561532,1.61306847581137e-11,2.1160441090997085e-05,4.0590780721948844e-05,1.626585696203644e-11,3.603126401369623e-05,1.3426000970719617e-05,1.3901108911809997e-05,3.283291413459724e-05
0.00325,1002.483059284332,0.009252396156452895,0.3169472527043962,0.34876372974113,2.9020050304417146e-07,0.36295134285065855,0.12593374072523036,0.051114026727501455,0.03686075589321513,0.03842521073573187,6.5434840308245985e-12,2.1572521069776994e-09,3.7040040687660675e-16,0.029662664413967584,0.0022931670604887803,5.41868028929567e-07,0.0014148849377739329,0.00019516168705634268,0.0005776885334800558,2.501349739643564e-11,2.224116393845314e-05,4.2923981269862744e-05,2.716959992210263e-11,3.822612844182418e-05,1.429684438313877e-05,1.4854985813028342e-05,3.5058189187270154e-05
0.0033125,1026.648853284584,0.005259604133845334,0.30959123177431896,0.33368590067514653,3.118948446965377e-07,0.3735312455552388,0.12612633515924684,0.052591597196019926,0.038084450291034334,0.03889916049858161,1.0145494980135785e-11,3.833139271639371e-09,5.847438949564214e-16,0.030564741670659607,0.002355410508553732,6.67080259219607e-07,0.0014711721601772586,0.00020344597633707818,0.0006037506072076992,3.985835638166062e-11,2.330458879851014e-05,4.5230033236052405e-05,4.501795288522373e-11,4.0399645465407025e-05,1.5155199030872205e-05,1.580153161525459e-05,3.725264735716264e-05
0.003375,1050.903519816662,0.001115577056056793,0.3025465547532568,0.31883210314084653,3.355505616019773e-07,0.3839569119925862,0.12631457268933804,0.054047248667261565,0.03929006389417577,0.03936560779203138,1.5820813590596764e-11,6.616121552292633e-09,9.403887346314475e-16,0.031452943248576205,0.002416693219506087,8.293638564166278e-07,0.001526689092767395,0.00021159998094288495,0.0006293849945552493,6.460995612952994e-11,2.434585677575108e-05,4.749868380099865e-05,7.369471510886044e-11,4.254207707336699e-05,1.599481223955899e-05,1.6735538173308253e-05,3.939716129477588e-05
0.0035,1099.617119408328,-0.007613808550609427,0.2893302546245807,0.2898337104559531,3.8926323038593e-07,0.4043189309821083,0.1266783344156342,0.05688931374394927,0.041642906935937474,0.04027643646549665,3.794482869587816e-11,1.7577965193119345e-08,2.4485457008629676e-15,0.03318573379192345,0.0025362595312102454,1.2988567142232703e-06,0.0016351797811858457,0.0002274521201461123,0.0006791384247124867,1.6836925778174864e-10,2.6347527544941176e-05,5.189523524169806e-05,1.827026183225084e-10,4.670730793461324e-05,1.759905933095959e-05,1.8551639561850273e-05,4.347140938918802e-05
0.0035625,1124.017524631236,-0.01219277864219766,0.28313646944422816,0.27572773647813775,4.2001159660718046e-07,0.41422821043260605,0.12685384713517622,0.058272092608509365,0.04278606295753488,0.0407208917312272,5.844753775433775e-11,2.720376591752547e-08,3.943717200918131e-15,0.03402823767442485,0.0025944076880092125,1.6584773439041568e-06,0.0016879685448850964,0.0002350793497331112,0.0007030164912907721,2.693874336545417e-10,2.729174899661715e-05,5.399614490957142e-05,2.80343883196872e-10,4.870735522099593e-05,1.834364853675755e-05,1.9421529482880933e-05,4.531499680212333e-05
0.003625,1148.426335128021,-0.01690968380928949,0.2772006569748698,0.2618911543965864,4.535778078338805e-07,0.4239511796893046,0.12702524270681298,0.05962871636306657,0.043906211018698696,0.04115817598967255,8.923423681833529e-11,4.06580632810937e-08,6.285525901098388e-15,0.0348544865435669,0.002651442193931991,2.1269761419970902e-06,0.0017397611855727102,0.00024248407002709676,0.0007261545751319095,4.244585855694191e-10,2.8192425310864324e-05,5.6024584666682836e-05,4.199821757639822e-10,5.064669772413361e-05,1.904332421222908e-05,2.0262814067910995e-05,4.6993780433182254e-05
0.0036875,1172.822674364481,-0.02176065573902458,0.27151127217478427,0.24833175184800582,4.902322515763981e-07,0.433482461875931,0.1271925842356686,0.06095848534900908,0.0450025144608701,0.041588341378979696,1.3538392223739564e-10,5.906924900702889e-08,9.92602357418641e-15,0.035664086217229815,0.0027073336116439925,2.738787055038576e-06,0.0017905422619943106,0.0002496390428268721,0.0007484695984993548,6.601079880017057e-10,2.904260776951322e-05,5.797301609999594e-05,6.177349620450382e-10,5.252031541859428e-05,1.9690995530201884e-05,2.1072652445060568e-05,4.846499281708759e-05
0.00375,1197.186259334055,-0.02674164443847922,0.2660572098689036,0.23505619292577093,5.302781141879535e-07,0.4428175878202673,0.12735593449698002,0.06226082189147563,0.046074273244592505,0.042011409455435536,2.0476452651619791e-10,8.401130815627959e-08,1.5570107821369194e-14,0.036456662555899466,0.0027620535449682875,3.5388647834873005e-06,0.0018403115323787035,0.0002565129522912001,0.0007698710391453088,1.016264999371098e-09,2.98340823559432e-05,5.983417978837488e-05,8.963672190984105e-10,5.432405212349484e-05,2.027926347977905e-05,2.1848584635914067e-05,4.967987935104306e-05
0.0038125,1221.497550376905,-0.03184844309196384,0.26082777822819697,0.22207017499805973,5.740595526871543e-07,0.45195293582772733,0.1275153562686811,0.06353526147481131,0.04712091525250711,0.04242735678073375,3.0968471002246964e-10,1.1773618338280047e-07,2.4329350343510926e-14,0.03723181523460344,0.0028155728097954244,4.5856116820029684e-06,0.00188908317355332,0.00026306849339095633,0.0007902581507694732,1.5536813546415116e-09,3.055691016221179e-05,6.160094508960095e-05,1.2887805948697698e-09,5.605453197435611e-05,2.0800442226910846e-05,2.2588458866074882e-05,5.0584011759477075e-05
0.003875,1245.737950232324,-0.03707671612477756,0.255812663813994,0.20937860380993248,6.219723191931526e-07,0.460885674953263,0.127670913228218,0.06478144435091938,0.04814198806646844,0.042836095805287897,4.693824865145109e-10,1.633991830783292e-07,3.79516758632213e-14,0.03798905690714804,0.00286785894232913,5.954252897008235e-06,0.0019368845106603903,0.0002692597882214395,0.0008095178030141832,2.3640214255314572e-09,3.1198882011554805e-05,6.326612031948028e-05,1.842038141077658e-09,5.7709034344439726e-05,2.124664917969056e-05,2.329033601156798e-05,5.111779347326659e-05
0.0039375,1269.890068491731,-0.04242203189660132,0.2510018879237245,0.19698578982307538,6.744774999658652e-07,0.4696137128831453,0.12782267150480575,0.06599910765938592,0.04913715143213364,0.04323744989240028,7.138767726665981e-10,2.252972515330314e-07,5.916533590978367e-14,0.03872773393486887,0.0029188727179078077,7.740470925917318e-06,0.0019837538977597125,0.00027502898508764825,0.0008275232499646847,3.5836412962240304e-09,3.1744898425063464e-05,6.482221405261707e-05,2.6223696879093175e-09,5.928531004763091e-05,2.1609987979483665e-05,2.395236652647225e-05,5.1217521999506263e-05
0.004,1293.938069655745,-0.04787990173979043,0.2463857541501521,0.18489566790252351,7.321192143067268e-07,0.4781356496769527,0.12797070201907396,0.06718807813536254,0.050106170655668754,0.04363112142253762,1.0900822195946951e-09,3.091582782099002e-07,9.219734080424239e-14,0.03944692467533179,0.0029685632113499354,1.0063918699521178e-05,0.002029737315230757,0.00028030192514965133,0.0008441335187198675,5.412395349852585e-09,3.217630886159792e-05,6.626113587154018e-05,3.7217128129245966e-09,6.078131519787913e-05,2.1882846076498238e-05,2.4572634907842936e-05,5.0817652331560634e-05
0.0040625,1317.8681247348,-0.05344582730117402,0.24195478735220322,0.17311204108151915,7.95547331694987e-07,0.48645073879210204,0.1281150837819279,0.06834826547275233,0.05104891121833727,0.044016652042885254,1.67163520391831e-09,4.225020071870697e-07,1.435531630028573e-13,0.04014531157767934,0.003016860741258876,1.3070963411716847e-05,0.002074883216520139,0.00028498279820710233,0.000859192160557307,8.13877613504803e-09,3.2470280376764245e-05,6.757382237353597e-05,5.266226489005026e-09,6.219483150495126e-05,2.205831963689536e-05,2.5148966444290407e-05,4.985500642577329e-05
0.004125,1341.668988061406,-0.0591153583174985,0.23769966455758937,0.1616388469286467,8.655465051237081e-07,0.4945588570127805,0.12825590836915748,0.06947965639164815,0.05196533494717045,0.04439337437802529,2.5746610689904413e-09,5.750445313926518e-07,2.2317189087178912e-13,0.04082102402186018,0.003063666829149598,1.6935690183737042e-05,0.002119235174187986,0.00028894779929781236,0.00087252329588339,1.217167760506847e-08,3.2599317284943724e-05,6.874977315336631e-05,7.4266922580308604e-09,6.352293380549069e-05,2.2130759815484927e-05,2.5678691181670743e-05,4.827562203511246e-05
0.0041875,1365.332720938223,-0.06488416297552776,0.23361113888704169,0.1504804414897938,9.430730798760523e-07,0.5024604850525477,0.12839328582027054,0.070582309419409,0.052855498128260646,0.044760355111390676,3.982873560509963e-09,7.790671867858707e-07,3.461012241698533e-13,0.04147145010112643,0.0031088401518594715,2.1857862467790038e-05,0.002162821969127083,0.00029203803028045934,0.0008839228912012297,1.8076782288479616e-08,3.253111950403583e-05,6.97764842905217e-05,1.0429927751761785e-08,6.476125982833262e-05,2.2096403416096366e-05,2.615836199814011e-05,4.6044721918739254e-05
0.00425,1388.855578106464,-0.07074811267975699,0.22967995877857217,0.1396418906410337,1.0293017130485106e-06,0.5101567004655161,0.12852735220663278,0.07165635031222843,0.05371955195878682,0.04511633046266651,6.187094176674195e-09,1.0496409062224357e-06,5.348815430801014e-13,0.042093017754233936,0.0031521775280436643,2.805628027641876e-05,0.002205644972546577,0.0002940523694203202,0.0008931444136743644,2.661204156380417e-08,3.2229043096240904e-05,7.063877755788758e-05,1.4569482677385304e-08,6.590303829354033e-05,2.1954009470967606e-05,2.6583428843982944e-05,4.3159738955110736e-05
0.0043125,1412.239057763691,-0.07670338213324021,0.22589678672386126,0.12912925254069377,1.1256838328777151e-06,0.5176491838760522,0.12865827904135504,0.07270196788973489,0.05455774565917777,0.04545963669290196,9.646393667566042e-09,1.4045934149236624e-06,8.229107956497375e-13,0.04268094938565812,0.003193389464157525,3.575590771062305e-05,0.002247662989433311,0.00029474181459405465,0.000899880018384913,3.875213964890854e-08,3.1653497885826897e-05,7.131804695182132e-05,2.0213024570916675e-08,6.693784569897523e-05,2.1705380673579857e-05,2.6947880328803396e-05,3.9665145120611316e-05
0.004375,1435.491089052822,-0.08274656393248044,0.22225212418448556,0.11894982917904053,1.2340204199230086e-06,0.5249402382494143,0.12878628456422803,0.07371940981894397,0.0553704323696391,0.04578814010126567,1.5079424004803688e-08,1.8641064098509487e-06,1.2592092550791685e-12,0.0432289999438791,0.0032320708926547783,4.516740188718212e-05,0.0022887751121552606,0.0002938078352779703,0.000903740268313921,5.568620773006109e-08,3.076465320932039e-05,7.179148388683015e-05,2.7802715050143543e-08,6.785009648249933e-05,2.1355622272631e-05,2.7243876663570272e-05,3.566577545048337e-05
0.0044375,1458.627293156898,-0.08887479430994079,0.21873625190337773,0.10911236142721714,1.3565521218863079e-06,0.5320328189021553,0.1289116467292636,0.07470897757190213,0.056158077606176554,0.04609917272341066,2.359157687646145e-08,2.449805384041789e-06,1.9152333300658516e-12,0.043729196578193186,0.0032676695760260064,5.645845180671161e-05,0.002328802465899763,0.00029090832418009844,0.0009042364703491505,7.876654308286193e-08,2.9526772316261042e-05,7.203139981475249e-05,3.7843231234528634e-08,6.861733272544616e-05,2.0913001227182965e-05,2.746141364651507e-05,3.13326537544111e-05
0.0045,1481.672207257152,-0.09508588324573061,0.21533919710504223,0.0996271412554539,1.4960706427298703e-06,0.5389305691485351,0.12903471743686645,0.07567101942436211,0.05692126953017856,0.04638948143578069,3.682980124524634e-08,3.1831708057246716e-06,2.8946924368545017e-12,0.044171608033278215,0.003299457141467276,6.971784869848909e-05,0.00236746990576812,0.0002856754163840034,0.0009007704054585801,1.0938074854114685e-07,2.7914293912294412e-05,7.200484059132032e-05,5.087018329841105e-08,6.92084747666959e-05,2.0388327715596734e-05,2.7588075234341005e-05,2.6893268731016194e-05
0.0045625,1504.660308936704,-0.1013784381157703,0.21205074058384954,0.09050601633043845,1.6560569920560543e-06,0.545637853022386,0.12915593711627324,0.07660592005379627,0.057660729618227616,0.04665519930833678,5.71277746198972e-08,4.083149774297122e-06,4.347643640185523e-12,0.04454418256992486,0.003326510438256798,8.491564771292236e-05,0.0024043887298555453,0.0002777491379944366,0.0008926372176115935,1.487224101264596e-07,2.591937146009047e-05,7.167377766056573e-05,6.739091470322963e-08,6.958232581629842e-05,1.9793883568594946e-05,2.7608951410918067e-05,2.2599659790402487e-05
0.004625,1527.636630202733,-0.107751965721477,0.2088604769608653,0.08176226502394728,1.8408548429136137e-06,0.5521597729741138,0.12927584808779252,0.07751408519991528,0.05837732163169787,0.04689184844980477,8.757056307922507e-08,5.163142366248098e-06,6.490052542644466e-12,0.04483270184028905,0.0033477129823959455,0.0001018661492697732,0.0024390414326846193,0.0002668287746872492,0.0008790482704427992,1.9745769792879755e-07,2.3559958709656912e-05,7.0996246663577e-05,8.779335275133383e-08,6.968678385805032e-05,1.914204101409317e-05,2.7506816042609836e-05,1.8676278671670706e-05
0.00465625,1539.141636671965,-0.1109694736919966,0.20729838360795572,0.07753834117179131,1.9446778871519146e-06,0.5553529742403359,0.12933555800919147,0.0779582295553678,0.05872735946911937,0.04699733024505047,1.0775153969425258e-07,5.772641587417561e-06,7.914699536814788e-12,0.04493904741505596,0.0033556223141694443,0.00011086691441777747,0.0024552599710620073,0.00026016607434193163,0.000869869351423677,2.252921493973001e-07,2.2260909024643655e-05,7.05089486798838e-05,9.954935471117748e-08,6.96124560343385e-05,1.879838149885102e-05,2.7401441080782427e-05,1.690952762172376e-05
0.0046875,1550.665394382933,-0.114207493241801,0.20575691197521073,0.07341473277754079,2.056905810010875e-06,0.5585018809220511,0.12939519653368575,0.07839580976494323,0.059072042472689656,0.04709359237035961,1.319436931342299e-07,6.42847793088318e-06,9.639037364841648e-12,0.04501796619258954,0.0033615718310265625,0.00012015001373144333,0.002470644376142999,0.000252699252748137,0.0008590047549595116,2.5528435301578447e-07,2.0892560989244268e-05,6.991753030188762e-05,1.1233766277833536e-07,6.944518514053379e-05,1.8444099849713643e-05,2.7257447716855286e-05,1.528189653548371e-05
0.00475,1573.793371686831,-0.1207452922358529,0.20273183403575626,0.06547214905064808,2.309081926092725e-06,0.5646701040481739,0.129514555802798,0.07925153650727008,0.05974590545618524,0.04725645143565071,1.9472543354906063e-07,7.877780582258764e-06,1.4235943197832523e-11,0.04508729383760273,0.0033671191170458396,0.00013932127157769675,0.0024986194590896583,0.00023541148878083085,0.000832004601064224,3.209303630343875e-07,1.7987608234534152e-05,6.841241584577574e-05,1.4090673963321953e-07,6.880944701448383e-05,1.7707160182085795e-05,2.6848496566801578e-05,1.2445050878147246e-05
0.0048125,1597.103375616071,-0.1273682717471843,0.1997741836934413,0.057951886823506056,2.606860492345756e-06,0.570672414420201,0.1296349062303766,0.08008162859806768,0.06040036707443621,0.04737375749098199,2.8126448496000653e-07,9.504667414926383e-06,2.0946676374563304e-11,0.04501909662570169,0.00336282359440821,0.00015861908046139772,0.002521903802961169,0.00021525218911989412,0.0007973288472669834,3.9172357811077065e-07,1.4978604792570843e-05,6.644248362188535e-05,1.7326040506420943e-07,6.769574934608541e-05,1.6937071752978434e-05,2.625814530007424e-05,1.0124376634064987e-05
0.004875,1620.673138599965,-0.1340794834536876,0.19687469312286845,0.05086896927830979,2.9610113817441796e-06,0.5765163055004704,0.12975721756732866,0.08088629349430382,0.06103683902109838,0.047439384061028586,3.9841576891069694e-07,1.131100761627036e-05,3.077946032147107e-11,0.044793642599871,0.0033474897996368085,0.00017730073255525775,0.00253939387851165,0.00019278094667437827,0.0007546231935320323,4.642649103830285e-07,1.2010254241531355e-05,6.398648429900593e-05,2.0903342057372377e-07,6.603027060688029e-05,1.6134926621351747e-05,2.5468608745143443e-05,8.236868124070023e-06
0.0049375,1644.581658739605,-0.1408824807565931,0.19402507151011614,0.04423747795158395,3.3852003433058868e-06,0.5822095148256274,0.12988253434464697,0.0816655829467079,0.06165683263300902,0.04744711712870041,5.55929887553091e-07,1.3322570661621318e-05,4.5355677963394406e-11,0.0443914158339159,0.003320218703117692,0.00019468795439407178,0.0025498503436279176,0.00016881695103550316,0.0007039190798298721,5.35001675672118e-07,9.23242080744662e-06,6.104005154406464e-05,2.479970253571063e-07,6.374717893719186e-05,1.529832467012852e-05,2.446547745928849e-05,6.697036370403508e-06
