z_m,T_K,u_m_per_s,rho_kg_per_m3,X_C2H4,X_O2,X_N2,X_H2O,X_CO,X_CO2,X_H2,X_OH,X_H,X_O,X_C2H2,X_CH4,X_C3H3,X_C4H2,X_C4H4,X_C6H6,X_C6H5,X_C7H8,X_C10H8,X_C10H7,X_C12H8,X_C14H10,X_C16H10,X_C18H10
0.002375,339.1766720540368,0.06462989165666426,0.9809008399447047,0.9555471403087621,8.235767927338669e-09,0.020294577515875524,0.005359087513063006,0.0029266285451756534,0.0010193371006043128,0.013446496569318392,1.7887362877231024e-18,-2.1732236826747803e-16,2.9478092357388963e-19,0.0012126686711097137,0.00015267193995824652,-2.138751443743383e-09,1.6797401107776908e-05,1.5528863602651116e-06,2.808812107764182e-06,5.881895580732357e-16,6.501287525386358e-08,4.940808484174896e-08,3.92280836307336e-15,2.7418716621839396e-08,4.929928825860876e-09,3.273002959923386e-09,9.099857498471499e-09
0.0025,353.4377748564552,0.06356796570733661,0.9396991050743456,0.9429984309877602,1.119764656460143e-08,0.027530613713417522,0.007147021765203841,0.003977200599536141,0.001505415538565652,0.014836757357447786,1.6098848107620919e-18,3.838576167567281e-16,3.1399760602130164e-19,0.001731476512518254,0.00020394228705417685,2.561164841489011e-09,2.8056322187332427e-05,2.7170313709008704e-06,5.2136514666238504e-06,8.975386630113949e-16,1.2841266546573564e-07,1.079231901648528e-07,6.2243238927740075e-15,6.32853438038257e-08,1.225488263549299e-08,8.537978631484602e-09,2.3830734338735276e-08
0.002625,371.1742138230282,0.06270309101704312,0.8931510104738414,0.9274402626144794,1.4956479260772353e-08,0.03666035214212217,0.009345741450656074,0.005304180307742183,0.002166886747761125,0.01628853390616952,1.0278676498352543e-18,1.9709171782990572e-16,3.270059293035665e-19,0.0024146273006571935,0.0002675447822414841,9.237120856819944e-09,4.526344528555643e-05,4.5780429032073794e-06,9.280446953150996e-06,1.3214484023867946e-15,2.422999859657026e-07,2.2384408012903168e-07,9.624480012799529e-15,1.3827631000566215e-07,2.872966340985193e-08,2.0955747509906722e-08,5.870873412244537e-08
0.00275,392.507398536343,0.06195574075455328,0.842984942735491,0.908618877854801,1.9604596797778686e-08,0.04785685868030588,0.011967486410706274,0.006932774250559719,0.0030348817094637374,0.01778615590908222,2.73962500354108e-18,2.9788097206838304e-15,3.3429084493485094e-19,0.00328381718498536,0.0003442573155190295,1.3223173403169921e-08,7.03838662638177e-05,7.411496418904636e-06,1.58018445560088e-05,2.0457995087378177e-15,4.3554657119188913e-07,4.3942862973868326e-07,1.4855902200181017e-14,2.850105323918417e-07,6.327309846463513e-08,4.819354941600785e-08,1.3549402262745287e-07
0.002875,417.3945222413695,0.0612160336524363,0.7911645566705618,0.88641135490631,2.521325851483545e-08,0.061211978621393055,0.015001726407053755,0.008876108367662144,0.004133866628663948,0.01931363675587114,7.550771951484746e-18,6.8996687144852144e-15,3.3745667117407785e-19,0.0043531582807258525,0.0004342862143341803,1.7891824507801595e-08,0.0001054197130379114,1.1519896834786896e-05,2.5714342015602283e-05,3.2921537004501325e-15,7.450626290338397e-07,8.153099766089981e-07,2.2818172239714103e-14,5.532476328957516e-07,1.3064695877000835e-07,1.0361617245659052e-07,2.9227826200360123e-07
0.003,445.6670111283993,0.06035846370096134,0.7395169840706468,0.8608379217059346,3.183174610264283e-08,0.076727558481133,0.01841697159567157,0.011133934603678675,0.005478671382019763,0.020855886447397668,2.0743624415105935e-17,1.498000253384933e-14,3.402221403032643e-19,0.00562747218219785,0.0005372553601959416,2.394413535009995e-08,0.00015217295289171012,1.7200589621134958e-05,4.001298783201399e-05,5.695480631021045e-15,1.2134437659470664e-06,1.4300310689820937e-06,3.4981690675293585e-14,1.0114611742505851e-06,2.5285986796459233e-07,2.0818113345638202e-07,5.890428032165393e-07
0.0030625,461.0252309445283,0.05984840981674174,0.7141879511659379,0.8468195264589923,3.553984450885221e-08,0.0852803627307396,0.020253688311938026,0.012378349343159704,0.006246680101446476,0.021628154057042076,3.613220112794106e-17,1.730914728399179e-14,3.435367910930326e-19,0.0063415027801097595,0.0005933671957639264,2.7568290293055495e-08,0.00018056178140123355,2.074044274756045e-05,4.9199650839772966e-05,7.763812563796573e-15,1.5252407115159782e-06,1.8637274074761147e-06,4.3807144191645396e-14,1.3456289582022339e-06,3.4621210348326775e-07,2.9053538569109756e-07,8.233673096621942e-07
0.003125,477.1739059710466,0.05926635220822706,0.6893604826200878,0.8319934485013534,3.952325466346131e-08,0.09435674704470741,0.022169721914253846,0.013698686194188021,0.00708018393599826,0.022399208704647764,6.682744924302024e-17,2.168621620425796e-14,3.502800073217562e-19,0.007106756596435396,0.000652458006920081,3.158370346787805e-08,0.00021262900434369079,2.4808799921977768e-05,5.997474533714552e-05,1.086161898611014e-14,1.8998657073891858e-06,2.406006371793974e-06,5.54424358651406e-14,1.773212249244773e-06,4.696280875644778e-07,4.018121580409694e-07,1.140565679506296e-06
0.0031875,494.076068844446,0.05859704694660844,0.6651575155560228,0.8164004752751788,4.3784554895778954e-08,0.10393235911736527,0.024157003410744945,0.015091278131578432,0.007977761836767286,0.023167644680158226,1.3118430658200272e-16,2.8224591799149386e-14,3.629258537701138e-19,0.007921106839394823,0.000714338604840334,3.598412147053e-08,0.0002484651765967522,2.9429646362649583e-05,7.244538550457297e-05,1.5497777441836054e-14,2.3433125648710314e-06,3.0722281925444607e-06,7.091039288538953e-14,2.30998218465622e-06,6.29382141884089e-07,5.488314078812369e-07,1.5603713705134413e-06
0.00325,511.6952788528835,0.05782629285635134,0.6416725200330168,0.8000875803024103,4.832659072277322e-08,0.1139787540629833,0.02620718548385472,0.016551861426376942,0.008937274300101576,0.02393220062174139,2.684011790555515e-16,3.728681482844384e-14,3.8511715609121895e-19,0.008781937202066221,0.0007788006508854854,4.076807263222924e-08,0.000288108588892385,3.4619424221432635e-05,8.669635756676259e-05,2.236652434037147e-14,2.8608102575009573e-06,3.877070485332223e-06,9.138070092101718e-14,2.9716186688672487e-06,8.320266661506792e-07,7.389277307489695e-07,2.104057839605589e-06
0.0033125,529.9962431394754,0.05694101680709374,0.6189727090013699,0.7831068507654171,5.315301024282202e-08,0.12446405298369469,0.028311820037388972,0.01807567582707456,0.00995593468989452,0.02469175430347783,5.544247176675825e-16,4.979368441723488e-14,4.2237132335724715e-19,0.00968621778728603,0.0008456211726837217,4.593654388854477e-08,0.00033154464425282445,4.038650721556781e-05,0.00010278698439536511,3.236844561796694e-14,3.4566126118251234e-06,4.833917394731359e-06,1.178249764289837e-13,3.773069190640802e-06,1.0841438666638568e-06,9.796951836970415e-07,2.7937041994046197e-06
0.003375,548.9451546120317,0.05592930454691604,0.5971027236572507,0.7655144262979517,5.8268833494000315e-08,0.1353536019546944,0.030462510343023448,0.01965756449655609,0.011030390333158816,0.025445315272941423,1.113807684517224e-15,6.726029382881023e-14,4.8325562422710925e-19,0.010630583035873829,0.0009145668300371895,5.1494356928096884e-08,0.000378706974617222,4.673097190303501e-05,0.00012074901668184641,4.6590564595522393e-14,4.133826659572443e-06,5.954280926293843e-06,1.5023745868873695e-13,4.7278978091977255e-06,1.392067531785234e-06,1.2786803283303201e-06,3.6513057941677415e-06
0.0034375,568.5098074983506,0.05478039300346572,0.5760883846066257,0.7473694750719481,6.368101091628746e-08,0.1466106144728204,0.03265103733271245,0.02129207107850272,0.01215680936445442,0.026192016251950345,2.0990879956912547e-15,9.219034537704375e-14,5.815642920304336e-19,0.011611408784571679,0.0009853978560025098,5.745261059610778e-08,0.00042948008528284853,5.364465352949179e-05,0.00014058559441776852,6.626543667475112e-14,4.8942876181562704e-06,7.247290975818155e-06,1.8650190245128472e-13,5.847668236791536e-06,1.7615938399207976e-06,1.6430435917620976e-06,4.697787383511738e-06
0.0035,588.6595515643363,0.05348463759525453,0.5559402381396225,0.7287332261459905,6.939897016815006e-08,0.1581967845895231,0.03486946107183842,0.02297353191704479,0.01333096983978576,0.026931103976861822,3.6030564658929926e-15,1.2900980372454573e-13,7.403479868599213e-19,0.012624886232367027,0.001057871628355555,6.383189271926039e-08,0.0004837032681419786,6.111146056813649e-05,0.00016227125403658066,9.280435261735228e-14,5.738484811600444e-06,8.719283888475445e-06,2.2166326540345e-13,7.141401394922889e-06,2.1977014834003215e-06,2.079212863763289e-06,5.951988284245986e-06
0.0035625,609.3651397845174,0.05203346515403824,0.5366567424146003,0.7096680714096576,7.543523336095794e-08,0.17007286131434168,0.037110199360513324,0.024696161985511108,0.014548348207951256,0.0276619299486106,5.542347441348599e-15,1.8577685691996573e-13,9.98758443067377e-19,0.01366709117413764,0.0011317458485426515,7.066642475236636e-08,0.0005411755015107049,6.910791201747997e-05,0.00018575289960495435,1.2809004652236647e-13,6.665539284064828e-06,1.0373510587698747e-05,2.4906084457460116e-13,8.615140631549293e-06,2.704300519973359e-06,2.592554373166628e-06,7.429692593406525e-06
0.003625,630.5985149411439,0.0504193201647395,0.5182270246028862,0.6902367460369525,8.180626057173663e-08,0.18219917757961338,0.039366085891302055,0.026454133513814645,0.015804204779725484,0.02838394139881219,7.697292674743125e-15,2.7734009307621273e-13,1.422049604206714e-18,0.014734047359322149,0.0012067813209441685,7.800952659268143e-08,0.0006016610509119199,7.760385517096825e-05,0.00021095161325725226,1.7514491622863943e-13,7.673230681270173e-06,1.2209975536392658e-05,2.6400621366012696e-13,1.0271648105977965e-05,3.2840265746526163e-06,3.187084309349703e-06,9.142773422260913e-06
0.0036875,652.3325704917734,0.04863560950603642,0.5006331985997392,0.6705015928903547,8.853361597024146e-08,0.19453612924714914,0.04163041057236964,0.02824164666004556,0.017093664352311657,0.02909667265556859,1.0016622335792369e-14,4.3152476831329427e-13,2.112944078985783e-18,0.01582178325212427,0.0012827443364314295,8.594099383109935e-08,0.0006648954974289217,8.656331862681634e-05,0.0002377651513086422,2.3895906712129323e-13,8.758068377584952e-06,1.4225408112559182e-05,2.676956935182357e-13,1.2110244967259467e-05,3.9380927845610786e-06,3.8652407513421666e-06,1.1098509051743391e-05
0.00375,674.5409114364103,0.04667664886187508,0.4838522687348664,0.6505239135973834,9.564530618632727e-08,0.20704460145775688,0.04389694461057339,0.03005299186583507,0.018411790618733905,0.029799737006918625,1.288585874990851e-14,7.006561563148953e-13,3.2177187506037863e-18,0.01692638181644557,0.0013594086722036086,9.457714133980999e-08,0.0007305919442139298,9.59454552996165e-05,0.00026607095748878984,3.270503201542185e-13,9.915399912676887e-06,1.6413359340287805e-05,2.6759412150709575e-13,1.4126797108191156e-05,4.666206804595636e-06,4.627729889111439e-06,1.329911310521417e-05
0.0038125,697.1976324411233,0.04453761248075269,0.46785766386765804,0.6303634069991223,1.0317684530503343e-07,0.21968634114888116,0.04615995281712672,0.03188260377935383,0.01975365341348657,0.03049281910260901,1.7175707980902443e-14,1.1811068253113497e-12,4.914590550383906e-18,0.018044023228146185,0.0014365572258554936,1.0408437955350136e-07,0.00079844718362195,0.00010570553255616916,0.0002957295218592011,4.4963712049237235e-13,1.1139548592131863e-05,1.876441002248718e-05,2.7471729072442517e-13,1.6313838503704907e-05,5.466554882465679e-06,5.473454057625053e-06,1.57415026106693e-05
0.003875,720.2771233365409,0.04221448693385818,0.4526204536248731,0.6100776942256233,1.1117157500610593e-07,0.23242427586027914,0.048414195400766497,0.03372510683601342,0.0211143882153247,0.031175667899197457,2.4453232901597602e-14,2.0451626776038213e-12,7.37512292456818e-18,0.019171020636060288,0.001513983306677038,1.1469731483677012e-07,0.0008681476439405211,0.00011579593073586563,0.0003265879209742091,6.195157773297434e-13,1.2423971556353866e-05,2.1266471521827886e-05,3.0190648638969967e-13,1.8660816183408386e-05,6.335850006929148e-06,6.39952254620993e-06,1.841730942566523e-05
0.0039375,743.7539066294854,0.03970402887648879,0.43811029865178724,0.5897219283871883,1.1968045676029792e-07,0.2452227800350245,0.050654921284206296,0.035575352756779734,0.02248924764385877,0.03184809013198416,3.7285777752550125e-14,3.5971010905879346e-12,1.0713399997725739e-17,0.02030384926068926,0.0015914916119864544,1.267425983702767e-07,0.0009393749730012757,0.00012616711666192074,0.0003584833892171907,8.516320924609592e-13,1.3761429639251638e-05,2.3905157624886978e-05,3.6438693851214446e-13,2.1154435165056158e-05,7.2694368419917014e-06,7.401340177880248e-06,2.1313123646583184e-05
0.004,767.6025083899624,0.03700372646129853,0.42429618268869473,0.5693484850921823,1.2876216999299046e-07,0.2580478909616322,0.05287785474767167,0.03742845036714714,0.0238736449548716,0.03250994428763552,5.911155478640313e-14,6.387385490561095e-12,1.497395944745863e-17,0.02143916925729938,0.0016688989207548908,1.4067014401294438e-07,0.0010118111542417308,0.00013676856478359224,0.0003912467906482263,1.1629943971940909e-12,1.5144160809821957e-05,2.666420464197753e-05,4.817719337585216e-13,2.3779078322953944e-05,8.261442844222141e-06,8.472763787708167e-06,2.4410943173280194e-05
0.0040625,791.7973622984351,0.03411176386801469,0.4111469685448009,0.5490067278143291,1.384835970905786e-07,0.27086747729773536,0.055079176980473196,0.0392797882566597,0.025263189761509347,0.03316113505019391,9.38253761729137e-14,1.1462582775399632e-11,2.021588176767905e-17,0.022573842888708298,0.001746034538993388,1.5709389399247716e-07,0.0010851430874424131,0.00014754960474109213,0.00042470588289409653,1.5745872781300701e-12,1.656404978646041e-05,2.9525916678818315e-05,6.824783807846297e-13,2.6517275062763643e-05,9.304962733299624e-06,9.60631326867816e-06,2.768879167727279e-05
0.004125,816.3127454538629,0.03102698835546835,0.39863181375492523,0.5287428407773934,1.4892014072645e-07,0.2836513637166207,0.057255503905380964,0.04112505088289201,0.026653716381368632,0.03380160819459199,1.4603369550753405e-13,2.0903009199008694e-11,2.670005602729952e-17,0.023704946637174026,0.001822740529583861,1.768451033322004e-07,0.0011590666000094992,0.00015846017985414357,0.0004586882874611177,2.1171237579456497e-12,1.8012787395954647e-05,3.2471613884314965e-05,1.0135047094384068e-12,2.935019350438165e-05,1.0392262334749569e-05,1.0793421889584059e-05,3.112145805912028e-05
0.0041875,841.1227427180834,0.02774887925527795,0.38672047571291274,0.5085997221486364,1.6015576091694294e-07,0.29637141558903385,0.05940386142999915,0.042960228772556085,0.028041305330974365,0.034431345902723245,2.2272089718704285e-13,3.893402390498147e-11,3.512133670159118e-17,0.024829778913034246,0.0018988717542877415,2.0104237843820006e-07,0.0012332898841688636,0.00016945150590311618,0.0004930241025427846,2.8425047923940702e-12,1.9482014287232083e-05,3.5482063779636734e-05,1.5599504826525703e-12,3.2258133201839744e-05,1.151498764000988e-05,1.202471003395253e-05,3.468130485217974e-05
0.00425,866.2012351977763,0.02427751840366707,0.37538353046102535,0.4886169309693378,1.7228294577823333e-07,0.30900158782244375,0.06152165908512059,0.04478162349341192,0.029422298569790388,0.0350503624766901,3.361636700410905e-13,7.414877938570475e-11,4.681820028477284e-17,0.025945863999360563,0.001974295751045264,2.311846800105415e-07,0.001307536380698811,0.0001804766233913661,0.0005275481138362231,3.844402171275265e-12,2.0963444614246606e-05,3.853787942471445e-05,2.480555881085715e-12,3.522099880242224e-05,1.266436560278594e-05,1.329026715575113e-05,3.833909142829815e-05
0.0043125,891.5219080723876,0.02061356159374483,0.3645925245994432,0.46883068152469126,1.8540273686257632e-07,0.321517942084604,0.06360666284037882,0.04658584807603679,0.030793309145876545,0.03565870042367102,5.081529422567905e-13,1.4383960073361435e-10,6.398484988521262e-17,0.027050952831146734,0.0020488924677017533,2.692762121760086e-07,0.001381547150997116,0.00019149083896440394,0.0005621015752943617,5.295635837480872e-12,2.2448966205794347e-05,4.161987234815638e-05,4.069094603032373e-12,3.821873903042339e-05,1.3831384575231054e-05,1.4579928316390173e-05,4.206475886607212e-05
0.004375,917.0582735397852,0.01675821073450313,0.3543200756523971,0.44927387889379794,1.9962481715273797e-07,0.33389863664038727,0.06565696773917974,0.04836982355296686,0.03215122591791461,0.036256426883598626,7.768284152392628e-13,2.8221693456693536e-10,9.011011159108104e-17,0.028143021156735764,0.002122553873238023,3.179954677092581e-07,0.0014550827963214466,0.00020245205235277318,0.0005965335442494713,7.51800980067473e-12,2.393071445985048e-05,4.470935191629297e-05,6.857458914524491e-12,4.12317395744664e-05,1.5006944252420754e-05,1.588353384272257e-05,4.582812320707329e-05
0.0044375,942.7837051522744,0.01271318648779567,0.3445399329328853,0.4299761895652972,2.1506766088459882e-07,0.34612389291783,0.0676709708624843,0.05013077225487715,0.03349321402612679,0.03684363036055781,1.2085481147650583e-12,5.554271800931057e-10,1.3109902349073944e-16,0.02922026556857944,0.0021951834668720188,3.8092472019565473e-07,0.0015279249956639787,0.0002133209632848449,0.0006307017627489623,1.1113056917500154e-11,2.540111760862304e-05,4.77883658914514e-05,1.1784218938844343e-11,4.424116251812969e-05,1.6181967424059017e-05,1.7191163110622233e-05,4.959941729208767e-05
0.0045,968.6714802785317,0.008480701224063737,0.33522700832145835,0.41096414134126286,2.318587726633741e-07,0.35817594271798026,0.06964734501509327,0.051866208462562444,0.0348167117623665,0.03742041769358575,1.9181376450781615e-12,1.0873403508845096e-09,1.9764390856719522e-16,0.030281097815870333,0.0022666957021293716,4.6286117391593725e-07,0.001599877740707142,0.00022406114725795806,0.0006644730783221511,1.7199346746704027e-11,2.6852910941084025e-05,5.0839879812580204e-05,2.045948296907645e-11,4.722922862403064e-05,1.734746863635754e-05,1.849333592648943e-05,5.334960330774158e-05
0.0045625,994.6948279800092,0.004063432191521049,0.326357384260202,0.3922612472807552,2.5013506423247463e-07,0.37003895971438594,0.07158501342778303,0.053573926963527994,0.03611942445316269,0.03798691115329058,3.101627005777743e-12,2.0996396359419173e-09,3.094000209859983e-16,0.03132413770589095,0.002337015336403071,5.70237026097035e-07,0.0016707683438759414,0.00023463897986965543,0.0006977233935233552,2.781955453214373e-11,2.827911692616922e-05,5.3847895887283705e-05,3.555668102016202e-11,5.01794418755288e-05,1.8494577965583012e-05,1.9781177208684415e-05,5.7050347307573445e-05
0.004625,1020.82698041317,-0.0005355051655337503,0.31790830734367215,0.3738881492078928,2.700434343441717e-07,0.38169897847600964,0.07348312568785788,0.055251990005803234,0.03739931592243733,0.03854324547287142,5.085797727912119e-12,3.965236409763871e-09,5.016823949353317e-16,0.0323482047311967,0.002406076706887743,7.116831449271959e-07,0.0017404482761238303,0.00024502337923774096,0.0007303371273445656,4.658896365698688e-11,2.967298691113315e-05,5.679751496257323e-05,6.13454968404902e-11,5.3076758051501777e-05,1.9614521397753927e-05,2.1046542488052396e-05,6.067351336847383e-05
0.0046875,1047.049593520102,-0.005312607798806051,0.30985567592827445,0.3558627599750456,2.917412343067928e-07,0.39314381489589884,0.0753410353576234,0.05689871465897692,0.0386546004712563,0.039089563544441916,8.399139636178333e-12,7.264314326050472e-09,8.358146366028185e-16,0.03335230963905439,0.0024738229656966204,8.987674135118029e-07,0.0018087940881702175,0.00025518538281976336,0.0007622063765726179,7.964730785113755e-11,3.10279123828367e-05,5.967497854140716e-05,1.0434153934096694e-10,5.590773215539114e-05,2.0698583812128555e-05,2.2282121061758333e-05,6.419009845563398e-05
0.00475,1073.335060141471,-0.01026403433448209,0.30217964681112863,0.3381999596335842,3.153950120285159e-07,0.4043632674564793,0.0771583197619487,0.058512700750715435,0.03988377409934219,0.039626016073845124,1.3866895343401211e-11,1.2817922065172661e-08,1.4141559733415576e-15,0.03433567232039673,0.002540206784777595,1.1468686405500587e-06,0.0018757110531370446,0.0002650980474893915,0.0007932316894485592,1.3691109132929612e-10,3.233741491883163e-05,6.2467957801248e-05,1.7394444293544776e-10,5.8660910629765554e-05,2.1738232142370503e-05,2.348166471974888e-05,6.756912770256989e-05
0.0048125,1099.656100709438,-0.015385576861782,0.29486128556422464,0.32091224390697803,3.411849893905384e-07,0.41534872403358414,0.0789347182618061,0.0600927730855606,0.041085559194583614,0.04015275335287674,2.2745118366819597e-11,2.1682782461581995e-08,2.401123204750198e-15,0.035297676871246214,0.002605187706715866,1.476539786840971e-06,0.0019411301234249384,0.0002747348877809755,0.0008233177673316843,2.336799952193786e-10,3.35948060233129e-05,6.516520591659083e-05,2.8309504902244644e-10,6.132656713341577e-05,2.2724849078381837e-05,2.4639839216482242e-05,7.077486028132537e-05
0.004875,1125.985842805539,-0.02067269087079146,0.28788255879036806,0.30400993291055073,3.69307804001835e-07,0.4260930478573038,0.08067011318364618,0.06163796429702421,0.04225888903310761,0.04066991788545686,3.69250396675046e-11,3.512526621387332e-08,4.0530282926210975e-15,0.036237850956995124,0.0026687308726560336,1.9152117679042415e-06,0.0020050074596282405,0.0002840685742753425,0.0008523704985966062,3.927995817970725e-10,3.4792886388173873e-05,6.775642970323365e-05,4.4905520447081585e-10,6.38966454811777e-05,2.3649605015968985e-05,2.575216865921885e-05,7.376436391651893e-05
0.0049375,1152.297918555026,-0.02612052634638185,0.2812262967713886,0.28750138856303764,3.99980427931361e-07,0.4365904644281823,0.08236451237738167,0.0631474980584459,0.04340289229805872,0.04117763468221959,5.92757389744162e-11,5.4644939035226156e-08,6.7651406669551705e-15,0.03715583855566764,0.002730805527862653,2.4994484055418905e-06,0.002067323606582727,0.0002930693254355562,0.0008802932696952816,6.48051131077261e-10,3.592355126832091e-05,7.023213472493608e-05,6.948658373283387e-10,6.63646679234992e-05,2.450333899774632e-05,2.6814951143377585e-05,7.648557378175991e-05
