z_m,T_K,u_m_per_s,rho_kg_per_m3,X_C2H4,X_O2,X_N2,X_H2O,X_CO,X_CO2,X_H2,X_OH,X_H,X_O,X_C2H2,X_CH4,X_C3H3,X_C4H2,X_C4H4,X_C6H6,X_C6H5,X_C7H8,X_C10H8,X_C10H7,X_C12H8,X_C14H10,X_C16H10,X_C18H10
0.00678125,1912.013884137446,-0.2328094173339625,0.1681070437358012,0.005460688366357534,1.9346223381948397e-05,0.6375496308994156,0.12103112554891662,0.0906754954331091,0.06576801463693674,0.04368149276804835,2.0130532552681887e-05,0.00011449069231096645,1.0726088540124645e-08,0.02996777560094795,0.002405031476453154,0.00027134028500168833,0.0021348720313910936,1.879269044297647e-05,8.8312488792897e-05,5.57795600055508e-07,1.0278999626330605e-07,1.69229523133233e-05,8.285573719348135e-07,1.4826641498098502e-05,4.9107812020535755e-06,6.324965883354876e-06,7.988339335384864e-07
0.0068125,1927.666058765163,-0.2372019147452756,0.16680786808262818,0.004528296769722276,2.2100251789781775e-05,0.6398624528085148,0.12136840331797964,0.09085036294857765,0.06606107647788637,0.043192115310447685,2.547526595029116e-05,0.00013359093442152545,1.6381025572703888e-08,0.0284818190021812,0.0023218868046511703,0.0002614132856185843,0.0020339242543570297,1.617596356714594e-05,6.804293711705928e-05,4.792033462240221e-07,7.682893234560489e-08,1.4357589395513422e-05,8.201833517746879e-07,1.1992487191024886e-05,4.224173560375586e-06,5.292191117575299e-06,6.867911897964384e-07
0.00684375,1943.379499621443,-0.2416068261183276,0.165530061462795,0.0037118497648570546,2.536914043148948e-05,0.6421536518042873,0.12171186867337479,0.09099461315906354,0.06636090874554763,0.0426718927079799,3.22569016706095e-05,0.00015621220491972057,2.523193060602937e-08,0.026952482144055965,0.0022339416347001316,0.0002493434305289032,0.0019245084479384321,1.3878828967888203e-05,5.1085381211982726e-05,4.003938563092035e-07,5.6985212644001617e-08,1.1975842946196158e-05,7.992536067380035e-07,9.478864011538173e-06,3.576377052114367e-06,4.373547947576492e-06,5.889588478420173e-07
0.006875,1959.114473662102,-0.2460185854524146,0.1642765705330797,0.0030049419337126906,2.926374187556649e-05,0.6444235863832051,0.12206311261712206,0.09110321006715141,0.06666898653725943,0.04212065075919164,4.0838144567936084e-05,0.0001829563580190781,3.913170451521894e-08,0.025387126649649934,0.002140742391126485,0.00023521900194262117,0.0018069797324280282,1.1855291729824975e-05,3.7289892189835854e-05,3.247381459489141e-07,4.1746502470693333e-08,9.801937124160388e-06,7.645750637607761e-07,7.304047295867228e-06,2.977365007107483e-06,3.577646475141478e-06,5.038267071838932e-07
0.00690625,1974.824591080335,-0.2504306609716881,0.16305068162375816,0.002400402300830922,3.391960680272655e-05,0.6466725287185604,0.12242395188494706,0.09117026698617567,0.06698699395115533,0.04153823331525888,5.165685177385839e-05,0.00021451019698261198,6.09573217088199e-08,0.023793972353261885,0.002041857414724003,0.00021922458838013258,0.0016819924032769472,1.006876752493945e-05,2.640647462195292e-05,2.551949635956185e-07,3.006815161563325e-08,7.854905854741654e-06,7.156475762427277e-07,5.472187247561375e-06,2.435831011346619e-06,2.9078228154733337e-06,4.300365394807787e-07
0.006921875,1982.650407862965,-0.2526340170671059,0.16244950703442887,0.0021336955429822856,3.6597248353177964e-05,0.6477893270472345,0.122608780035513,0.09118557317410336,0.06715049883538186,0.041235228755067146,5.8098178921798335e-05,0.00023238906442463986,7.635372040763645e-08,0.022990158613391518,0.0019901270248626132,0.00021062483442527033,0.0016170373139516834,9.254056385359282e-06,2.1939206815308678e-05,2.2342092089939637e-07,2.529523647470484e-08,6.971717432202277e-06,6.860411316723048e-07,4.6822490712699685e-06,2.1892583665317485e-06,2.6198974894623523e-06,3.9689752304281294e-07
0.0069375,1990.449445464501,-0.2548345103552428,0.16185662516331112,0.0018896554873412536,3.95318070859549e-05,0.6489009234810169,0.12279680228321203,0.09118779175744017,0.06731724789513965,0.040924349251369944,6.531020330573337e-05,0.00025177383988530996,9.564807812445408e-08,0.022182805897694394,0.0019368471785444572,0.0002016704644453685,0.0015506117672509589,8.48882223812867e-06,1.8074228545777498e-05,1.9394712036243555e-07,2.115684995711451e-08,6.149923631214636e-06,6.531818451188049e-07,3.974039249628888e-06,1.9594833966929237e-06,2.3626519677062876e-06,3.661381411654246e-07
0.006953125,1998.214056176749,-0.2570310343711125,0.16127253446593387,0.0016671993750376844,4.275017633567227e-05,0.6500073433664868,0.12298830650249915,0.09117590720764411,0.06748752713888242,0.04060556040919552,7.338084546698741e-05,0.000272778164102808,1.1987585411047904e-07,0.021373134956936678,0.001881996602380887,0.00019241155165417885,0.0014828955241559813,7.770402173375674e-06,1.4761202827794744e-05,1.6693043209052387e-07,1.7585367320579117e-08,5.389957651982968e-06,6.173399390796023e-07,3.344341308735145e-06,1.7468989965225576e-06,2.1350723169779847e-06,3.375897277385034e-07
0.00696875,2005.936244890613,-0.2592224211808272,0.16069774792218305,0.0014652155521910227,4.628217090379114e-05,0.6511086144481995,0.1231835941727699,0.09114883756742229,0.06766164254322786,0.040278819317235544,8.24049149184149e-05,0.00029552237584555893,1.5030828759475438e-07,0.020562392638940576,0.0018255658635645108,0.00018290230038328344,0.0014140903533689392,7.096443044872147e-06,1.194843220336682e-05,1.4244909840897058e-07,1.4520380139096113e-08,4.691743827784615e-06,5.788821445895056e-07,2.789305247823585e-06,1.5517031509311415e-06,1.9359253795739324e-06,3.111051225793063e-07
0.006984375,2013.607691316518,-0.2614074430566833,0.16013279125467406,0.001282569264854326,5.016088375950904e-05,0.6522047686593843,0.12338297855684391,0.09110543300218632,0.06783992116144205,0.039944072431531565,9.248564454866973e-05,0.0003201334667321628,1.8853077398468322e-07,0.019751845621383473,0.0017675597997537087,0.0001732003566844518,0.0013444192935449315,6.464845712108535e-06,9.583911818785081e-06,1.2051721755933181e-07,1.1906987718982182e-08,4.054693393348258e-06,5.38265024828783e-07,2.3045396060305957e-06,1.373897092889547e-06,1.763802840528647e-06,2.865482767122511e-07
