z_m,T_K,u_m_per_s,rho_kg_per_m3,X_C2H4,X_O2,X_N2,X_H2O,X_CO,X_CO2,X_H2,X_OH,X_H,X_O,X_C2H2,X_CH4,X_C3H3,X_C4H2,X_C4H4,X_C6H6,X_C6H5,X_C7H8,X_C10H8,X_C10H7,X_C12H8,X_C14H10,X_C16H10,X_C18H10
0.0035625,602.8598981673632,0.05588962763505256,0.5314371601549638,0.6666584033205011,9.931852989989502e-08,0.16143461708020904,0.0929579709950625,0.02317762565016789,0.01411886253003422,0.026865002540380215,7.333695390265072e-15,1.687211113615192e-13,8.382182200962169e-19,0.012503441367787827,0.0010770890587457427,7.413914253013915e-08,0.00045470761901011297,5.793402493817582e-05,0.00014974775127719748,1.1916651380911474e-13,5.3048121217186785e-06,7.829559013639433e-06,3.2533400767810297e-13,6.299184802701763e-06,1.9195309262643447e-06,1.8141123238760521e-06,4.495413075779611e-06
0.003625,623.4534352143892,0.05435250950120141,0.5137610590240856,0.6495513890524353,1.0741525565077995e-07,0.17290005764776695,0.0938488034459704,0.024819746155749837,0.015334555218774639,0.02757061925490549,1.0524665610868892e-14,2.4606060288963153e-13,1.3711936723855198e-18,0.013477419286203147,0.0011482889526505705,8.196150523206328e-08,0.0005054766637375394,6.505019272379308e-05,0.0001700619419446612,1.5823489485289694e-13,6.105572501234209e-06,9.214121041603556e-06,3.453234730442579e-13,7.507058932604847e-06,2.3302646305443345e-06,2.2291385181494837e-06,5.5289818703212885e-06
0.0036875,644.582577326,0.05265563883739176,0.49682276346572884,0.6320899204704256,1.1594683027700635e-07,0.18461494866203318,0.09474527770406525,0.02649649323251835,0.016589463159918594,0.02826810222444199,1.4194653871699876e-14,3.73186125791769e-13,2.2219419626146426e-18,0.014475167898480131,0.001220650370224473,9.041015010844322e-08,0.0005589439778592258,7.261638776279645e-05,0.0001918787012699165,2.1013847196156516e-13,6.976607210668478e-06,1.0752655095952151e-05,3.492427008875217e-13,8.865911203801832e-06,2.8008437401746576e-06,2.710411161735976e-06,6.728516613789606e-06
0.00375,666.2178107134316,0.05079234969790094,0.48061353053416095,0.6143296130724378,1.2494094178193466e-07,0.19654159501950577,0.09564462396692104,0.028202415471299723,0.01787881439661853,0.028956979726203123,1.8970133919376798e-14,5.90186125470426e-13,3.565687298407221e-18,0.015493032849978305,0.0012939499871851723,9.958995257235929e-08,0.0006148834725601553,8.060187624835545e-05,0.00021511392058592838,2.8095393773470985e-13,7.915109225258395e-06,1.2442946128231306e-05,3.4231931102896157e-13,1.0375721652117673e-05,3.332486355081537e-06,3.2601768881464505e-06,8.099712634200125e-06
0.0038125,688.3304415814474,0.04875692975425552,0.46511889536051676,0.5963253766790652,1.344344176784833e-07,0.20864271349878602,0.09654430985825116,0.029932141384505413,0.01919776785506521,0.029636859914797208,2.6388194938239873e-14,9.704288671862862e-13,5.622981183960772e-18,0.016527404176479823,0.0013679714960421648,1.0965060194535169e-07,0.0006730487900473887,8.897153190549916e-05,0.0002396657867465701,3.7918782027066187e-13,8.917266504190121e-06,1.4280133469578443e-05,3.343951924528333e-13,1.2033673535940096e-05,3.925206958732168e-06,3.879308164538294e-06,9.644763716240857e-06
0.003875,710.8924381951865,0.04654456753024534,0.45032015280978466,0.5781308895717467,1.444741146554583e-07,0.22088179285856707,0.09744203859143082,0.03168043066727194,0.020541480006399507,0.030307423031051068,3.918320830940654e-14,1.6445986649567225e-12,8.617859097285234e-18,0.01757475634435369,0.001442507193679134,1.2080253466740564e-07,0.0007331786349695248,9.768669032310056e-05,0.0002654175799828852,5.156291211952651e-13,9.978373591804157e-06,1.6256865595213123e-05,3.369980131117372e-13,1.3834232315551804e-05,4.5777932506382125e-06,4.567233047027528e-06,1.1362165461371555e-05
0.0039375,733.8762794510012,0.04415130130541745,0.4361955698432129,0.5597981525675815,1.5511689432280705e-07,0.23322340083253695,0.09833574286946352,0.03344221729562137,0.021905163766008044,0.030968414088884323,6.170913716549419e-14,2.8415792505324382e-12,1.2710411780965028e-17,0.01863168170407104,0.0015173592252399684,1.3333788400528845e-07,0.0007950019290326044,0.00010670601375472802,0.00029224063888817325,7.030069674551607e-13,1.1092961208089761e-05,1.8363533117209395e-05,3.6276073486056227e-13,1.5769323491039187e-05,5.2878341048236596e-06,5.321930544772726e-06,1.3246687348326146e-05
0.004,757.254818271441,0.0415739706120185,0.422721361912559,0.5413771208259393,1.6642962143171262e-07,0.24563343975659807,0.09922357561743116,0.035212644804291544,0.023284139413348837,0.03161963607012521,9.968247720879935e-14,4.9682741043491975e-12,1.7956263415874294e-17,0.019694917667803524,0.0015923405174174253,1.4765781282283657e-07,0.0008582426644028583,0.00011598633710628006,0.0003199973645325858,9.556846097952548e-13,1.2254936517577567e-05,2.0588562832102166e-05,4.2649355454510853e-13,1.7828592877458796e-05,6.0517933388375585e-06,6.139988468758615e-06,1.528950936271279e-05
0.0040625,781.0011651811728,0.03881017069605523,0.409872468023602,0.5229154090241994,1.78489782627076e-07,0.25807935345146027,0.10010389847834615,0.036987094218340656,0.024673877588480855,0.03226094363378146,1.591913030082431e-13,8.781695864957002e-12,2.4371389864557705e-17,0.02076136806220357,0.0016672754372634806,1.643079901834932e-07,0.0009226243654239842,0.00012548347108686696,0.00034854415204696964,1.29047823797182e-12,1.3457727117687144e-05,2.291875413858317e-05,5.476631489576375e-13,1.999973002026998e-05,6.865121219580494e-06,7.01671669024075e-06,1.747850809520421e-05
0.004125,805.0885952856794,0.03585820994947489,0.3976231575529754,0.5044580638068243,1.9138612422186407e-07,0.2705302886526221,0.10097526884978718,0.03876120520770747,0.02607003463681803,0.032892237332800556,2.465109037242903e-13,1.576066171155561e-11,3.2137507784056204e-17,0.021828119213567122,0.0017420002120568927,1.8402451099049627e-07,0.000987874100265887,0.0001351529437212341,0.0003777341565767857,1.7301168889694665e-12,1.4694422408198497e-05,2.533963865503289e-05,7.5594325129448e-13,2.226883434448518e-05,7.722393712274962e-06,7.94630584214142e-06,1.9798666911257565e-05
0.0041875,829.4904793635902,0.03271707009963403,0.3859474988301004,0.4860473970239029,2.0521887437311595e-07,0.2829572147055557,0.1018364260840042,0.04053089109047804,0.027468480730564206,0.033513458322040536,3.7029217112422376e-13,2.8878153805128796e-11,4.189422865343491e-17,0.022892451376964697,0.0018163631415579458,2.0779340431030363e-07,0.00105372601311023,0.00014495066615577917,0.00040741981943068255,2.310733909093114e-12,1.5957906774208065e-05,2.783584464143605e-05,1.102718025341219e-12,2.4620804046619627e-05,8.617468403754362e-06,8.922019752037745e-06,2.2232576136056418e-05
0.00425,854.1802374937563,0.02938636883781841,0.37481971566674865,0.4677228737450591,2.2009975607597116e-07,0.2953330054788726,0.10268627733322229,0.04229234833649986,0.028865321302711036,0.03412458353412667,5.458271083090094e-13,5.4148743060382446e-11,5.501713247449777e-17,0.023951846124154737,0.0018902246288760266,2.3692827344422164e-07,0.0011199243728799723,0.00015483351266979293,0.0004374550982142141,3.095356514622513e-12,1.724097984045518e-05,3.039144997846713e-05,1.6825596227255789e-12,2.7039729362709402e-05,9.543645748257763e-06,9.93640925174703e-06,2.4760983610238567e-05
0.0043125,879.1313125117657,0.02586632454437369,0.36421445399544267,0.4495210493521343,2.3615203123472883e-07,0.30763248757235,0.10352388341163755,0.044042061231028204,0.030256912400652494,0.03472562129552827,8.006151099117531e-13,1.0364325883178359e-10,7.384718347318212e-17,0.025003990278555415,0.0019634570531193558,2.7317267208529946e-07,0.0011862261563575463,0.00016475980779296422,0.00046769736089956473,4.197782209111915e-12,1.8536459865677412e-05,3.299031050814338e-05,2.6706944674681e-12,2.9509274338863097e-05,1.0493824712233088e-05,1.0981535323093114e-05,2.7363353669018332e-05
0.004375,904.3171601804884,0.02215772277883069,0.3541069770846155,0.4314755500249965,2.5351062718806736e-07,0.3198324589279423,0.10434844496001366,0.04577680235088476,0.031639870607563174,0.03531660735138411,1.182417270346932e-12,2.0121566443334817e-10,1.0204104235441355e-16,0.026046776945278672,0.0020359445062228315,3.1883647807395836e-07,0.001252403201739546,0.00017468971507106975,0.0004980089173285607,5.826269776847849e-12,1.9837267069689917e-05,3.561635367821239e-05,4.38622418922429e-12,3.20130342494969e-05,1.1460642940045123e-05,1.2049190602346514e-05,3.0018391473672336e-05
0.0044375,929.7112531752639,0.01826188424811641,0.3444733043657144,0.4136170909569674,2.723223333078608e-07,0.3319116818805575,0.10515928912594856,0.04749362948374572,0.033011078193651795,0.03589760126064331,1.772890686136694e-12,3.930435297410392e-10,1.4550283559620712e-16,0.02707830413386296,0.0021075824158731833,3.769787253509734e-07,0.0013182439830343592,0.00018458552173309008,0.0005282581715978725,8.364930362981907e-12,2.113648422359066e-05,3.825383016786282e-05,7.396457842868818e-12,3.453485903277158e-05,1.2436593131926516e-05,1.3131109833708441e-05,3.2704485585053935e-05
0.0045,955.2870960882342,0.01418063400763596,0.3352903060567071,0.39597352682535203,2.927460850502678e-07,0.34385085452546005,0.1059558569109434,0.04918987958605808,0.03436768415027313,0.03646868310697981,2.7110174106198076e-12,7.660726639057325e-10,2.145628983799109e-16,0.0280968714099811,0.002178277074264386,4.516532210667924e-07,0.001383555065654732,0.00019441181045030988,0.000558320384118153,1.2522839029734813e-11,2.242739205622567e-05,4.0887518671259706e-05,1.2683423116524075e-11,3.705913627563251e-05,1.3414109336990647e-05,1.42191616903408e-05,3.5400009703109294e-05
0.0045625,981.0182488938885,0.00991627169319313,0.32653576333901835,0.3785699294138565,3.149533864812775e-07,0.3556325640503808,0.1067376912826049,0.050863160330556864,0.035707101734003766,0.037029950438629076,4.23136961434444e-12,1.4776899656006661e-09,3.280372321553751e-16,0.029100974929049846,0.0022479450876959667,5.482380210876975e-07,0.0014481623071427453,0.0002041355031151934,0.0005880780326317437,1.95936876573737e-11,2.3703476821267423e-05,4.3502881652580035e-05,2.1892515588370318e-11,3.957103017387948e-05,1.4385619247490232e-05,1.530551624643202e-05,3.808340130976606e-05
0.004625,1006.878359873504,0.005471542227724561,0.3181884611717702,0.3614286990342256,3.391289528502366e-07,0.36724121734572457,0.10750442561691123,0.05251133848143519,0.03702700270007885,0.037581514838057634,6.720391457996796e-12,2.7956124150799505e-09,5.194952502845109e-16,0.03008930059937446,0.0023165127271844712,6.738756379042623e-07,0.0015119118257450462,0.00021372575184858467,0.000617420753379111,3.185206462713152e-11,2.4958406652647313e-05,4.608617219418588e-05,3.764281015325054e-11,4.205667497162933e-05,1.534356099092449e-05,1.63827839581295e-05,4.0732903794887165e-05
0.00465625,1019.846728593973,0.003182507407818635,0.31416084748896367,0.3529642356056254,3.520331376699502e-07,0.372975262675551,0.10788199233026154,0.0533252786107802,0.037678827280843895,0.03785369204332281,8.519948996125893e-12,3.8133651311099325e-09,6.62262470827228e-16,0.03057709896500252,0.00235035803090771,7.512216912955551e-07,0.001543414103972701,0.00021845980411675208,0.000631897015542718,4.1147788981295015e-11,2.557557434041227e-05,4.736091365501492e-05,4.937601668971664e-11,4.3284847642179694e-05,1.5814587044317398e-05,1.691544055564476e-05,4.203640428800753e-05
0.0046875,1032.838019663049,0.0008495955820913629,0.31023098758475764,0.34457275810309346,3.65505685968236e-07,0.37866088001551546,0.10825567809775571,0.054132237169556174,0.03832500876292349,0.038123483052728876,1.0824388625292333e-11,5.161250581827643e-09,8.496701020518239e-16,0.03106053630511162,0.002383904258543644,8.396882711880497e-07,0.0015746535533073063,0.00022314975269865225,0.0006462310501786512,5.3432126871851044e-11,2.6185121861210854e-05,4.862286619204481e-05,6.45067508036433e-11,4.4501776097972394e-05,1.6279367944165067e-05,1.7443309963945152e-05,4.332271854786977e-05
0.00475,1058.879903726925,-0.003945989603601568,0.3026351262770549,0.3280134642061231,3.942289394293073e-07,0.38988347645499294,0.10899142156648399,0.0557247889156846,0.03959987600730038,0.038656021828186275,1.7491058806526148e-11,9.185157230788021e-09,1.414127070961091e-15,0.03201407859926402,0.002450084945630224,1.054915334395342e-06,0.0016363102746925387,0.00023238783419395295,0.0006744384302653305,9.052394152781642e-11,2.73791295980352e-05,5.110416504341912e-05,1.0794899695988236e-10,4.689785308394685e-05,1.7187437017579066e-05,1.8482476108310387e-05,4.583444078810203e-05
0.0048125,1084.979462752137,-0.008911352903878404,0.29538858092542497,0.31176842052183523,4.255622514396767e-07,0.4008967774023668,0.10971143018696757,0.05728731605558983,0.04084975021472469,0.03917924727914208,2.8221044787911504e-11,1.571142218793602e-08,2.373158687397206e-15,0.03294898123635019,0.00251499621699781,1.3380809926753758e-06,0.0016967795057611676,0.00024140994535848926,0.0007019375400384302,1.53433995778671e-10,2.8533378042256143e-05,5.3517564285413266e-05,1.7699195780857462e-10,4.9233445817255164e-05,1.805918141442814e-05,1.949408968021151e-05,4.823637438757614e-05
0.004875,1111.110284310801,-0.01404231118023125,0.2884723592397156,0.2958501925481409,4.597529933332431e-07,0.41169196131230357,0.11041562253761059,0.05881864741680314,0.04207329412189025,0.03969329464763958,4.5204781100967226e-11,2.5742761534725263e-08,3.9714830334752295e-15,0.033864623478071544,0.002578596946358338,1.7112293993122996e-06,0.001755998087832851,0.0002501899161051884,0.0007286397565540955,2.5722740465142973e-10,2.964139175280992e-05,5.585307185667754e-05,2.8298867820680756e-10,5.150001071763714e-05,1.8886929055273724e-05,2.0473486934453122e-05,5.0494557043218384e-05
0.0049375,1137.246444204588,-0.01933436029659701,0.28187010280174146,0.28026932426183304,4.970724078005557e-07,0.42226166813495175,0.11110396619678924,0.06031780446765831,0.04326937865099685,0.04019828750267759,7.170298769875331e-11,4.044755502349194e-08,6.582683146155604e-15,0.03476050804243714,0.002640851115069273,2.203592662789416e-06,0.0018139248190574984,0.00025870033747801434,0.0007544565133329453,4.2408550571570806e-10,3.0696107408183055e-05,5.810147546096847e-05,4.410075648794911e-10,5.369036311031112e-05,1.9662785450251933e-05,2.1416692995107397e-05,5.256763156898489e-05
0.005,1163.362599704876,-0.02478271174074309,0.27556627872673556,0.2650345824772014,5.378212331931829e-07,0.4325998439616907,0.1117764702531478,0.0617839881756918,0.04443706768186571,0.040694329256688616,1.1266558045291377e-10,6.123955945705608e-08,1.0779540022913932e-14,0.035636231849210116,0.0027017264041246407,2.8539065014672683e-06,0.001870539727410921,0.0002669111239502096,0.0007792958965425516,6.868048719963528e-10,3.1689499412871214e-05,6.025421133865759e-05,6.713797932415491e-10,5.579860785968816e-05,2.0378554635912976e-05,2.232035894284306e-05,5.440589367635969e-05
0.0050625,1189.434117723097,-0.03038232635218605,0.26954606198858294,0.2501531669471633,5.823374231348316e-07,0.44270163804608137,0.11243318005191837,0.06321656423680318,0.04557560377666402,0.0411814902452476,1.7578672590614794e-10,8.999185073514532e-08,1.7455096443732787e-14,0.03649144594381105,0.0027611924102367434,3.713399348711635e-06,0.0019258430706853903,0.00027478768991187743,0.0008030586688878989,1.094536827626747e-09,3.2612105125475415e-05,6.230320224637917e-05,1.0023543873980075e-09,5.782004097375597e-05,2.1025693155051995e-05,2.3181678610504633e-05,5.5951192533888545e-05
0.00509375,1202.443745499,-0.03323715711787185,0.2666382441800555,0.2428480949916375,6.061616150434637e-07,0.4476618701748261,0.11275559705065377,0.06391997921206952,0.04613363365235739,0.04142172912921568,2.1957892828538355e-10,1.0830414246213927e-07,2.2175341288914737e-14,0.036911172790316256,0.002790381686919105,4.247600775025662e-06,0.0019530058548413662,0.0002785838619991938,0.0008144907404427549,1.377683058507722e-09,3.304226309696837e-05,6.328542664141152e-05,1.2205597102103129e-09,5.879645141025368e-05,2.1319854777644425e-05,2.359535898039603e-05,5.6587550667027506e-05
0.005125,1215.4331483248,-0.03612780395731507,0.2637960945153798,0.23563364479302693,6.310802830816697e-07,0.452561567749603,0.1130740911219417,0.06461480556229075,0.04668414718586814,0.04165974780628103,2.7408095321174017e-10,1.2972159025763166e-07,2.8116934056123636e-14,0.037325624064925816,0.0028192060909567993,4.861664441142593e-06,0.001979848533394594,0.00028227956006941443,0.0008256092568357402,1.7288089283176674e-09,3.345003961016823e-05,6.42386217005678e-05,1.481186274211183e-09,5.97497211786389e-05,2.1593354080418416e-05,2.3997502373380377e-05,5.712429166648068e-05
0.00515625,1228.399537722571,-0.03905358122908654,0.2610179331399685,0.22851039230857403,6.571520210798836e-07,0.4574004138651808,0.11338867612600396,0.06530100317142475,0.04722709279484549,0.04189553683730236,3.420273548249444e-10,1.5477390255038935e-07,3.559969225431167e-14,0.03773474321968063,0.002847661085363659,5.567575099356005e-06,0.002006376229809016,0.0002858678289965358,0.0008363977030100726,2.164339143957501e-09,3.383352229974189e-05,6.516179577181499e-05,1.792805249362116e-09,6.067951488914115e-05,2.1845033738832368e-05,2.438784983667715e-05,5.755180906276406e-05
0.0051875,1241.340211372329,-0.04201379491944975,0.25830211520938395,0.22147886089833757,6.844404261277627e-07,0.4621781506520032,0.11369936760295331,0.06597853981981418,0.04776242774701105,0.04212908034041984,4.2685369893309983e-10,1.8407967034435342e-07,4.5024373403691524e-14,0.03813846349551659,0.002875741643705472,6.378964058643362e-06,0.0020325949952222804,0.00028934078115912455,0.0008468384027515707,2.7042091594032976e-09,3.419057122519168e-05,6.605393839607416e-05,2.1655427907361694e-09,6.158553486458586e-05,2.207373610587108e-05,2.4766150652176613e-05,5.786010595547746e-05
0.00521875,1254.252564921748,-0.04500774424059246,0.2556470283634463,0.2145395304131236,7.130147955498272e-07,0.4668945769641472,0.1140061827327668,0.06664739082836985,0.048290117830897365,0.042360354832804106,5.328981391962524e-10,2.1836359270966473e-07,5.689554211184232e-14,0.038536704315170915,0.0029034420723167706,7.311280487500456e-06,0.0020585116912724107,0.0002926894220777646,0.0008569124567241221,3.3729400779726495e-09,3.451878989397466e-05,6.691400778277176e-05,2.6115555302307976e-09,6.246751004351915e-05,2.227831413905662e-05,2.51321558100257e-05,5.8038860103608895e-05
0.00525,1267.134105672606,-0.04803472335962926,0.25305109024787864,0.20769284676338015,7.429509223774783e-07,0.4715495462208973,0.11430914031387966,0.06730753871904406,0.04881013705093864,0.04258932791696087,6.656808859827491e-10,2.584743081109304e-07,7.185293821089298e-14,0.03892936717167404,0.0029307557965252925,8.381960444633262e-06,0.0020841338424587553,0.0002959034530226275,0.000866599692280866,4.201339164936252e-09,3.4815495533208825e-05,6.774091654623779e-05,3.145636083000136e-09,6.332518263724264e-05,2.2457645003429927e-05,2.5485610659746495e-05,5.807751652427091e-05
0.0053125,1292.798354170829,-0.05418508597159053,0.24802999101227255,0.19427649830913934,8.071317068024793e-07,0.4806762587942334,0.11490363369840284,0.06860189597581597,0.049827303991371155,0.04304028207514108,1.037562090667067e-09,3.59191133960812e-07,1.1402065768750258e-13,0.03969773577952472,0.0029842087944875364,1.099348195580952e-05,0.0021345275172507472,0.00030189646953627283,0.0008847619749456007,6.465079750324837e-09,3.530650163305433e-05,6.929310088063118e-05,4.5282303892630665e-09,6.496784242107637e-05,2.2738432934159173e-05,2.6154654600959373e-05,5.770923999836456e-05
0.005375,1318.313723613528,-0.06045911121852721,0.24322707881491282,0.18123447507439464,8.77839272486348e-07,0.48955737982289166,0.11548299545777269,0.06986149774753489,0.050813780375111174,0.04348137553190276,1.623661490974041e-09,4.964967842119909e-07,1.8063464422855464e-13,0.040442061100236924,0.0030360093257821553,1.4413957320173784e-05,0.00218384518778377,0.00030719206341125137,0.000901115416429558,9.894730926821747e-09,3.563273825384727e-05,7.069913536037167e-05,6.496076862750064e-09,6.651081259959876e-05,2.2907167471924782e-05,2.6770594592872557e-05,5.666412218816661e-05
